gender,age,income,days_member,offer_received,offer_viewed,offer_completed,channel_web,channel_email,channel_mobile,channel_social,difficulty,duration,offered_reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,rfm_promo_score,rfm_nonpromo_score,amt_per_test_hour,amt_per_member_day,amt_per_income
0,65,85000.0,3709,6,3,3,4,6,5,2,5.0,5.666666666666667,2.5,1.6666666666666667,0.43333333333333335,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.895,0.0,0.81,12,273.22,12,273.22,0,0.0,2.67,0.0,0.382661,0.073664,0.003214
0,63,88000.0,2711,6,5,1,4,6,4,4,11.666666666666666,7.5,5.333333333333333,1.6666666666666667,0.15,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,3,67.64,2,37.63,1,30.01,2.0,3.0,0.094734,0.02495,0.000769
0,58,84000.0,3385,6,6,5,5,6,4,3,10.0,6.666666666666667,5.0,5.0,0.7633333333333333,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,2.7800000000000002,0.8999999999999999,0.0,7,182.87,6,166.94,1,15.93,4.33,4.67,0.25612,0.054024,0.002177
0,43,35000.0,3134,4,4,1,3,4,4,3,8.75,6.0,8.75,2.5,0.15,3.0,0.0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,9,66.13,8,57.85,1,8.28,2.0,3.67,0.092619,0.021101,0.001889
0,100,47000.0,2862,6,5,3,3,6,5,4,11.666666666666666,7.166666666666667,7.833333333333333,3.6666666666666665,0.39999999999999997,2.0,2.0,0.0,2.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.8700000000000001,0.89,0.0,14,155.49,14,155.49,0,0.0,2.0,0.0,0.217773,0.054329,0.003308
1,30,37000.0,2895,6,2,0,6,6,4,2,11.166666666666666,7.666666666666667,5.5,0.0,0.0,2.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.0,7,20.0,0,0.0,3.33,0.0,0.028011,0.006908,0.000541
1,43,72000.0,2821,5,4,0,5,5,5,3,6.0,6.2,4.4,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14.23,6,12.04,1,2.19,3.33,3.33,0.01993,0.005044,0.000198
1,50,104000.0,3014,3,2,1,2,3,2,2,13.333333333333334,7.333333333333333,8.333333333333334,3.3333333333333335,0.23666666666666666,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.71,0.0,0.0,8,219.63,7,193.17,1,26.46,4.67,4.33,0.307605,0.07287,0.002112
0,69,93000.0,3327,6,6,5,6,6,6,4,5.166666666666667,6.166666666666667,3.1666666666666665,2.6666666666666665,0.71,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.74,0.57,0.81,10,220.16,10,220.16,0,0.0,3.67,0.0,0.308347,0.066174,0.002367
1,60,56000.0,3300,4,3,1,3,4,4,2,7.5,7.75,5.5,0.5,0.18,2.0,1.0,0.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.72,0.0,17,43.2,17,43.2,0,0.0,1.0,0.0,0.060504,0.013091,0.000771
0,79,70000.0,3402,3,1,1,2,3,3,1,5.0,5.666666666666667,2.3333333333333335,0.0,0.25,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3,70.51,1,26.04,2,44.47,4.0,4.67,0.098754,0.020726,0.001007
0,43,64000.0,2894,3,2,2,3,3,3,2,7.333333333333333,6.333333333333333,3.3333333333333335,2.6666666666666665,0.4466666666666667,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8,0.54,0.0,7,198.63,4,23.29,3,175.34,4.0,2.33,0.278193,0.068635,0.003104
0,55,71000.0,3707,5,2,1,4,5,4,2,9.0,7.4,2.8,0.4,0.184,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.92,0.0,10,174.25,10,174.25,0,0.0,3.0,0.0,0.244048,0.047006,0.002454
1,24,51000.0,2699,5,5,3,3,5,4,3,8.0,5.8,5.0,3.0,0.536,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.89,0.98,0.81,10,114.06,9,103.26,1,10.8,3.0,2.0,0.159748,0.04226,0.002236
0,44,37000.0,2941,6,5,3,5,6,6,2,6.666666666666667,6.166666666666667,4.0,2.0,0.43166666666666664,3.0,1.0,1.0,3.0,0.5,1.0,2.0,0.5,0.0,1.8,0.395,0.0,10,86.24,10,86.24,0,0.0,1.33,0.0,0.120784,0.029323,0.002331
0,88,54000.0,3034,5,5,5,4,5,5,4,5.4,5.8,3.0,3.0,0.7,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.85,1.65,1.0,14,185.95,14,185.95,0,0.0,2.0,0.0,0.260434,0.061289,0.003444
0,77,66000.0,3078,4,4,3,3,4,4,3,6.75,6.5,5.75,4.5,0.7175,3.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.91,0.96,0.0,28,497.98,25,439.07,3,58.91,3.67,3.33,0.697451,0.161787,0.007545
1,44,75000.0,3690,6,6,5,4,6,6,3,5.0,5.333333333333333,2.3333333333333335,2.3333333333333335,0.7716666666666666,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.91,0.9450000000000001,0.415,13,874.63,12,853.94,1,20.69,2.33,4.67,1.224972,0.237027,0.011662
1,51,30000.0,3413,3,2,1,3,3,2,1,10.666666666666666,8.0,4.333333333333333,1.0,0.22666666666666668,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.68,0.0,11,15.59,10,14.12,1,1.47,1.0,1.0,0.021835,0.004568,0.00052
0,56,83000.0,2985,3,2,2,3,3,3,3,9.0,5.666666666666667,7.666666666666667,6.666666666666667,0.5666666666666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.85,0.0,0.0,8,196.99,7,175.02,1,21.97,2.33,4.33,0.275896,0.065993,0.002373
1,37,52000.0,2664,5,3,1,5,5,5,3,8.4,7.2,2.8,0.6,0.072,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.36,0.0,6,17.57,6,17.57,0,0.0,3.33,0.0,0.024608,0.006595,0.000338
1,68,54000.0,3977,6,3,2,4,6,5,3,5.833333333333333,5.833333333333333,3.3333333333333335,0.0,0.2916666666666667,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.875,12,37.09,12,37.09,0,0.0,1.0,0.0,0.051947,0.009326,0.000687
1,60,48000.0,2796,2,1,1,2,2,2,1,6.0,7.0,4.0,1.5,0.285,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,5,17.1,3,10.52,2,6.58,2.67,3.67,0.02395,0.006116,0.000356
1,56,109000.0,2945,4,2,2,3,4,4,2,6.25,5.75,6.25,5.0,0.4225,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.69,0.0,0.0,5,138.53,4,101.52,1,37.01,4.0,2.67,0.19402,0.047039,0.001271
1,49,31000.0,2952,2,1,0,1,2,2,1,10.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.48,3,9.48,0,0.0,1.67,0.0,0.013277,0.003211,0.000306
0,57,107000.0,2631,4,2,0,2,4,4,3,8.75,7.75,6.75,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,84,87000.0,3188,4,2,2,4,4,4,0,7.5,6.25,1.5,0.5,0.425,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.2733333333333333,0.88,6,134.85,4,96.62,2,38.23,3.33,2.0,0.188866,0.042299,0.00155
1,52,76000.0,3206,4,4,4,4,4,4,2,5.0,5.25,3.0,3.0,0.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.96,0.38,9,183.87,8,162.19,1,21.68,2.67,2.0,0.257521,0.057352,0.002419
0,75,63000.0,2872,5,5,5,1,5,5,5,8.0,5.8,8.0,8.0,0.752,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.81,0.0,0.33,10,145.44,9,129.95,1,15.49,2.33,4.33,0.203697,0.050641,0.002309
1,47,83000.0,2849,4,4,3,1,4,3,3,12.5,7.75,8.75,6.25,0.57,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.5099999999999999,0.75,0.0,11,276.96,10,256.0,1,20.96,3.0,2.0,0.387899,0.097213,0.003337
0,50,88000.0,2833,4,3,1,3,4,4,3,9.25,6.5,6.25,2.5,0.0875,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.35,0.0,0.0,2,40.54,1,23.73,1,16.81,4.67,3.0,0.056779,0.01431,0.000461
1,42,48000.0,3449,5,4,3,2,5,5,4,4.4,5.4,3.6,0.6,0.45199999999999996,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.43,0.915,10,24.77,10,24.77,0,0.0,1.67,0.0,0.034692,0.007182,0.000516
0,48,54000.0,2939,4,3,1,3,4,4,2,2.5,4.75,2.5,0.0,0.2025,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.81,5,59.71,3,30.42,2,29.29,1.33,1.67,0.083627,0.020316,0.001106
1,84,75000.0,2782,5,3,2,4,5,5,2,5.0,5.8,3.4,1.4,0.384,2.0,1.0,1.0,1.5,1.0,0.0,0.5,1.0,0.0,0.48,0.96,0.0,3,45.89,3,45.89,0,0.0,1.67,0.0,0.064272,0.016495,0.000612
1,48,60000.0,3703,3,3,2,2,3,3,2,6.666666666666667,5.333333333333333,6.666666666666667,3.3333333333333335,0.48666666666666664,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.71,0.0,0.75,6,99.53,4,68.12,2,31.41,4.33,3.67,0.139398,0.026878,0.001659
1,58,114000.0,3341,5,3,3,5,5,4,3,8.0,5.8,5.0,4.0,0.51,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.7000000000000002,0.0,0.0,8,231.99,8,231.99,0,0.0,3.0,0.0,0.324916,0.069437,0.002035
0,70,99000.0,3509,5,4,2,3,5,5,4,7.0,6.4,3.8,3.0,0.288,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.44,0.0,0.0,9,253.18,7,190.73,2,62.45,2.33,3.67,0.354594,0.072152,0.002557
1,22,64000.0,2660,5,2,0,5,5,3,2,13.0,8.4,5.4,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20.52,4,20.52,0,0.0,1.67,0.0,0.028739,0.007714,0.000321
0,24,31000.0,3634,6,4,4,5,6,5,2,7.5,7.0,3.6666666666666665,2.8333333333333335,0.6166666666666667,2.0,2.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,0.86,1.9,0.47,23,177.88,23,177.88,0,0.0,2.67,0.0,0.249132,0.048949,0.005738
0,26,48000.0,2954,3,0,0,3,3,2,0,6.666666666666667,6.0,1.6666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.47,0,0.0,1,0.47,0.0,3.67,0.000658,0.000159,1e-05
1,81,89000.0,2916,4,1,0,2,4,4,2,3.75,5.25,3.75,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80.71,2,35.25,2,45.46,4.0,3.0,0.113039,0.027678,0.000907
1,46,67000.0,2904,4,2,0,3,4,4,2,3.75,6.0,1.75,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,39.72,9,39.72,0,0.0,3.0,0.0,0.05563,0.013678,0.000593
1,69,67000.0,4169,4,2,1,3,4,3,2,7.5,5.5,3.75,0.0,0.23,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,9,36.46,7,25.55,2,10.91,3.67,3.67,0.051064,0.008746,0.000544
1,49,89000.0,3490,4,2,1,4,4,4,1,7.5,5.75,3.5,2.5,0.15,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0,7,186.8,4,93.81,3,92.99,2.67,3.33,0.261625,0.053524,0.002099
0,22,39000.0,2837,4,3,2,3,4,4,3,6.75,6.5,5.75,2.0,0.24,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.1,0.86,0.0,10,82.81,9,75.02,1,7.79,3.0,4.0,0.11598,0.029189,0.002123
0,59,86000.0,2622,6,4,0,4,6,6,5,5.833333333333333,5.5,3.1666666666666665,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,66000.0,3062,3,1,1,2,3,2,1,6.666666666666667,5.666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7,26.16,4,15.97,3,10.19,3.33,3.33,0.036639,0.008543,0.000396
1,51,59000.0,3675,3,2,2,3,3,3,2,5.0,5.666666666666667,5.0,3.3333333333333335,0.4166666666666667,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,15,44.59,14,44.05,1,0.54,1.67,3.67,0.062451,0.012133,0.000756
0,62,64000.0,3602,5,5,4,3,5,5,3,9.0,7.6,5.8,5.4,0.512,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.15,0.8,0.0,8,618.31,8,618.31,0,0.0,4.67,0.0,0.86598,0.171657,0.009661
1,62,36000.0,2827,5,4,0,4,5,4,3,10.4,7.2,6.6,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14.57,6,14.57,0,0.0,2.0,0.0,0.020406,0.005154,0.000405
0,53,113000.0,3714,5,2,1,4,5,4,3,8.0,6.4,3.4,0.0,0.034,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17,3,78.31,2,51.2,1,27.11,3.33,4.67,0.109678,0.021085,0.000693
0,36,47000.0,2810,5,3,2,4,5,3,2,13.0,7.8,5.4,3.0,0.202,2.0,2.0,0.0,2.0,0.5,0.0,1.0,0.5,0.0,0.29,0.36,0.0,7,77.74,7,77.74,0,0.0,4.0,0.0,0.10888,0.027665,0.001654
1,58,32000.0,4104,4,4,2,2,4,4,3,7.5,7.0,5.5,0.5,0.33499999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.72,0.62,16,34.2,14,33.16,2,1.04,1.0,2.33,0.047899,0.008333,0.001069
0,70,91000.0,2640,3,3,1,3,3,2,2,13.333333333333334,8.333333333333334,5.666666666666667,1.6666666666666667,0.2733333333333333,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.82,0.0,2,57.58,1,23.91,1,33.67,5.0,4.0,0.080644,0.021811,0.000633
1,71,63000.0,2810,5,4,4,3,5,5,3,4.0,5.6,2.4,2.4,0.48599999999999993,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,0.61,0.88,0.595,9,123.79,7,91.56,2,32.23,1.67,3.33,0.173375,0.044053,0.001965
1,51,36000.0,3828,5,2,1,4,5,3,1,12.0,7.4,2.8,0.0,0.2,0.0,2.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13,15.29,12,14.79,1,0.5,2.0,3.67,0.021415,0.003994,0.000425
1,49,114000.0,3313,4,4,4,3,4,4,3,6.25,5.25,6.25,6.25,0.8975,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.59,0.0,1.0,8,243.86,7,212.85,1,31.01,3.0,3.33,0.341541,0.073607,0.002139
1,49,42000.0,3377,5,5,4,5,5,5,5,7.4,7.4,3.4,2.4,0.52,1.0,2.0,0.0,1.0,2.0,0.0,0.5,2.0,0.0,0.45,1.065,0.0,14,129.82,13,119.67,1,10.15,2.0,3.33,0.181821,0.038442,0.003091
1,32,65000.0,2706,5,2,1,5,5,3,2,12.0,7.4,4.4,1.0,0.11000000000000001,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.275,0.0,0.0,5,13.45,5,13.45,0,0.0,1.0,0.0,0.018838,0.00497,0.000207
1,50,73000.0,3026,6,6,5,4,6,6,6,6.5,6.5,3.8333333333333335,3.0,0.8066666666666666,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.96,1.915,1.0,22,474.36,22,474.36,0,0.0,3.33,0.0,0.66437,0.156761,0.006498
1,34,50000.0,2955,6,2,1,5,6,6,2,3.3333333333333335,5.166666666666667,3.3333333333333335,1.6666666666666667,0.155,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,5,21.3,5,21.3,0,0.0,2.33,0.0,0.029832,0.007208,0.000426
1,51,68000.0,4094,5,5,5,5,5,3,2,13.4,8.8,3.4,3.4,0.672,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.7350000000000003,0.0,8,145.97,6,104.06,2,41.91,2.67,2.0,0.20444,0.035655,0.002147
1,32,72000.0,3783,5,5,2,4,5,5,5,7.4,5.8,6.6,2.6,0.136,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.68,0.0,23,150.18,22,140.34,1,9.84,3.0,2.67,0.210336,0.039699,0.002086
0,61,61000.0,2975,4,4,3,4,4,3,3,10.0,6.25,6.25,3.75,0.495,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.6499999999999999,0.68,0.0,2,33.87,2,33.87,0,0.0,4.0,0.0,0.047437,0.011385,0.000555
0,56,52000.0,3681,6,6,6,3,6,6,4,6.666666666666667,6.333333333333333,4.0,4.0,0.8333333333333334,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.8200000000000001,1.8599999999999999,1.5,14,184.06,14,184.06,0,0.0,1.67,0.0,0.257787,0.050003,0.00354
0,74,51000.0,3148,2,1,1,1,2,2,2,7.5,6.0,7.5,5.0,0.41,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.0,0.0,12,139.85,5,63.12,7,76.73,3.33,3.0,0.195868,0.044425,0.002742
1,45,64000.0,2629,6,3,0,5,6,5,3,10.0,8.0,3.5,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17.77,5,13.47,1,4.3,1.67,1.67,0.024888,0.006759,0.000278
1,59,103000.0,2935,4,2,1,4,4,2,1,13.75,8.0,4.25,1.25,0.07,1.0,2.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.14,0.0,7,190.73,6,170.08,1,20.65,4.67,4.0,0.267129,0.064985,0.001852
0,75,118000.0,3674,2,2,1,2,2,1,1,15.0,7.5,7.5,5.0,0.45,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,5,141.77,3,84.53,2,57.24,4.67,3.0,0.198557,0.038587,0.001201
1,39,68000.0,4112,4,2,1,3,4,3,2,8.75,6.5,5.0,1.25,0.1875,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,13,48.42,13,48.42,0,0.0,2.0,0.0,0.067815,0.011775,0.000712
0,55,75000.0,2789,3,1,0,3,3,1,1,16.666666666666668,8.333333333333334,6.666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11.06,1,2.56,1,8.5,3.0,4.0,0.01549,0.003966,0.000147
1,51,62000.0,2909,2,0,0,2,2,1,0,12.5,8.5,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.8,0,0.0,2,8.8,0.0,2.67,0.012325,0.003025,0.000142
0,83,43000.0,3560,4,3,3,1,4,4,4,3.75,4.5,3.75,1.25,0.6,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9,0.0,0.75,8,19.42,6,13.58,2,5.84,3.33,3.33,0.027199,0.005455,0.000452
1,60,50000.0,3372,5,5,5,4,5,5,4,6.0,5.0,6.0,6.0,0.9099999999999999,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,2.75,0.0,1.0,22,277.46,21,264.93,1,12.53,2.0,2.67,0.388599,0.082284,0.005549
0,51,50000.0,2957,5,5,0,5,5,5,3,6.4,6.6,2.4,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,39.83,1,9.85,2,29.98,3.33,2.0,0.055784,0.01347,0.000797
1,32,30000.0,2974,3,1,0,3,3,2,1,10.0,6.333333333333333,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.47,1,8.47,0,0.0,3.67,0.0,0.011863,0.002848,0.000282
1,57,79000.0,3041,4,3,2,4,4,4,2,6.25,5.25,6.25,3.75,0.4575,2.0,0.0,1.0,2.0,0.0,0.0,1.5,0.0,0.0,1.3800000000000001,0.0,0.0,6,125.18,5,106.27,1,18.91,3.0,2.0,0.175322,0.041164,0.001585
1,19,35000.0,3370,6,4,1,5,6,6,4,5.666666666666667,6.0,3.0,0.0,0.16666666666666666,2.0,2.0,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13,22.72,13,22.72,0,0.0,2.33,0.0,0.031821,0.006742,0.000649
1,58,52000.0,3282,3,3,3,2,3,3,2,5.666666666666667,6.0,4.333333333333333,4.333333333333333,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.79,0.75,10,130.85,8,107.12,2,23.73,3.0,4.0,0.183263,0.039869,0.002516
1,52,67000.0,2685,4,2,1,3,4,2,1,11.25,7.5,3.75,1.25,0.105,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.21,0.0,8,35.64,7,25.85,1,9.79,3.67,4.0,0.049916,0.013274,0.000532
1,82,54000.0,4143,5,4,3,5,5,5,2,8.4,6.6,4.4,3.4,0.38,2.0,2.0,0.0,2.0,1.5,0.0,2.0,0.5,0.0,1.29,0.305,0.0,13,137.74,13,137.74,0,0.0,1.67,0.0,0.192913,0.033246,0.002551
1,32,45000.0,2908,4,2,0,4,4,3,2,9.25,6.5,4.5,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19.6,4,13.51,1,6.09,3.33,3.0,0.027451,0.00674,0.000436
1,88,37000.0,2968,5,5,2,4,5,5,3,4.4,5.2,3.6,0.6,0.278,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.39,1.0,11,79.74,9,58.9,2,20.84,2.0,3.33,0.111681,0.026867,0.002155
1,41,92000.0,2654,6,5,1,4,6,5,5,10.333333333333334,7.666666666666667,5.833333333333333,0.3333333333333333,0.09499999999999999,2.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,2,43.55,2,43.55,0,0.0,4.33,0.0,0.060994,0.016409,0.000473
1,57,119000.0,3114,5,4,4,3,5,5,5,5.4,6.6,1.4,0.8,0.772,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9299999999999999,1.0,11,264.05,11,264.05,0,0.0,2.33,0.0,0.369818,0.084794,0.002219
0,78,83000.0,3084,6,6,5,3,6,6,5,7.5,6.5,6.166666666666667,4.5,0.7683333333333332,3.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.185,0.98,1.0,15,305.58,15,305.58,0,0.0,4.0,0.0,0.427983,0.099086,0.003682
1,21,37000.0,2834,6,3,0,5,6,5,3,10.833333333333334,7.666666666666667,5.666666666666667,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21.3,8,21.3,0,0.0,2.67,0.0,0.029832,0.007516,0.000576
1,64,73000.0,2876,6,4,2,5,6,6,3,7.0,6.166666666666667,3.6666666666666665,1.3333333333333333,0.32666666666666666,2.0,2.0,1.0,2.0,1.5,0.0,1.0,1.0,0.0,1.0,0.96,0.0,9,197.31,9,197.31,0,0.0,2.67,0.0,0.276345,0.068606,0.002703
0,62,88000.0,2971,4,2,2,3,4,3,2,11.75,7.75,5.0,3.25,0.49,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.96,1.0,0.0,8,187.32,7,159.23,1,28.09,3.0,2.67,0.262353,0.063049,0.002129
1,25,31000.0,3455,5,5,3,4,5,5,5,10.0,6.4,8.4,6.0,0.48,2.0,1.0,0.0,2.0,1.0,0.0,1.6666666666666665,0.0,0.0,1.4666666666666666,0.0,0.0,21,150.75,17,124.67,4,26.08,1.33,1.67,0.211134,0.043632,0.004863
0,59,91000.0,2865,3,3,2,3,3,3,3,9.0,7.333333333333333,5.0,1.6666666666666667,0.36000000000000004,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.08,0.0,4,88.5,2,40.33,2,48.17,4.0,4.67,0.12395,0.03089,0.000973
0,67,58000.0,3386,5,4,2,5,5,4,4,9.8,7.8,3.6,1.0,0.386,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.5,0.0,0.0,1.465,0.0,21,331.67,21,331.67,0,0.0,2.0,0.0,0.464524,0.097953,0.005718
1,23,35000.0,2747,4,1,0,4,4,3,2,11.75,8.5,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.44,2,1.49,2,0.95,2.67,1.0,0.003417,0.000888,7e-05
0,76,101000.0,2909,5,4,3,3,5,5,4,7.0,6.4,5.4,4.4,0.5519999999999999,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.8399999999999999,0.92,0.0,13,377.65,12,355.09,1,22.56,2.33,3.33,0.528922,0.129821,0.003739
1,63,34000.0,2721,5,4,0,4,5,5,4,5.8,5.8,2.6,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.78,1,3.73,1,2.05,4.0,3.67,0.008095,0.002124,0.00017
0,52,75000.0,3194,4,4,4,4,4,4,3,9.25,7.25,4.25,4.25,0.63,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.6,1.92,0.0,8,168.76,7,147.51,1,21.25,3.33,2.33,0.236359,0.052837,0.00225
1,52,94000.0,2914,5,3,2,4,5,4,2,9.4,7.6,5.6,1.6,0.31399999999999995,2.0,2.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.48,0.61,0.0,6,143.56,6,143.56,0,0.0,4.33,0.0,0.201064,0.049266,0.001527
